image,class
train_1\v_BoxingPunchingBag_g16_c01.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g16_c01.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g16_c01.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g16_c01.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g16_c01.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g16_c01.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g16_c01.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g16_c02.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g16_c02.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g16_c02.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g16_c02.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g16_c02.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g16_c03.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g16_c03.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g16_c03.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g16_c03.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g16_c03.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g16_c03.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g16_c03.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g16_c04.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g16_c04.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g16_c04.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g16_c04.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g16_c06.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g16_c06.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g16_c06.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g16_c06.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g16_c06.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g16_c06.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g16_c06.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g17_c01.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g17_c01.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g17_c01.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g17_c01.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g17_c01.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g17_c01.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g17_c02.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g17_c02.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g17_c02.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g17_c02.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g17_c02.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g17_c02.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g17_c02.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g17_c02.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g17_c03.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g17_c03.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g17_c03.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g17_c03.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g17_c03.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g17_c04.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g17_c04.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g17_c04.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g17_c04.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g17_c04.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g17_c04.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g17_c04.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g17_c04.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g18_c01.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g18_c01.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g18_c01.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g18_c01.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g18_c01.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g18_c01.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g18_c01.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g18_c01.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g18_c02.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g18_c02.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g18_c02.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g18_c02.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g18_c02.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g18_c02.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g18_c02.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g18_c02.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g18_c03.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g18_c03.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g18_c03.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g18_c03.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g18_c03.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g18_c03.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g18_c03.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g18_c03.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g18_c03.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g18_c04.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g18_c04.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g18_c04.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g18_c04.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g18_c04.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g18_c04.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g18_c05.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g18_c05.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g18_c05.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g18_c05.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g18_c05.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g18_c05.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g18_c05.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g18_c05.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g18_c05.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g18_c06.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g18_c06.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g18_c06.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g18_c06.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g18_c06.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g18_c06.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g18_c06.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g19_c01.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g19_c01.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g19_c01.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g19_c01.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g19_c01.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g19_c01.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g19_c01.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g19_c01.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g19_c02.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g19_c02.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g19_c02.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g19_c02.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g19_c02.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g19_c03.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g19_c03.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g19_c03.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g19_c03.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g19_c03.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g19_c03.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g19_c04.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g19_c04.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g19_c04.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g19_c04.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g19_c04.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g19_c04.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g19_c05.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g19_c05.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g19_c05.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g19_c05.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g19_c05.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g19_c06.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g19_c06.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g19_c06.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g19_c06.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g19_c06.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g20_c01.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g20_c01.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g20_c01.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g20_c01.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g20_c01.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g20_c01.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g20_c01.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g20_c01.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g20_c01.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g20_c01.avi_frame9.jpg,train
train_1\v_BoxingPunchingBag_g20_c02.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g20_c02.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g20_c02.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g20_c02.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g20_c02.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g20_c02.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g20_c02.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g20_c03.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g20_c03.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g20_c03.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g20_c03.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g20_c03.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g20_c03.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g20_c03.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g20_c03.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g20_c03.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g20_c04.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g20_c04.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g20_c04.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g20_c04.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g20_c04.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g20_c04.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g20_c04.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g20_c04.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g20_c05.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g20_c05.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g20_c05.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g20_c05.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g20_c05.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g20_c05.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g20_c05.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g20_c05.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g20_c05.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g20_c05.avi_frame9.jpg,train
train_1\v_BoxingPunchingBag_g20_c06.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g20_c06.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g20_c06.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g20_c06.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g20_c06.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g20_c06.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g20_c06.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g20_c06.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g20_c06.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g20_c06.avi_frame9.jpg,train
train_1\v_BoxingPunchingBag_g21_c01.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g21_c01.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g21_c01.avi_frame10.jpg,train
train_1\v_BoxingPunchingBag_g21_c01.avi_frame11.jpg,train
train_1\v_BoxingPunchingBag_g21_c01.avi_frame12.jpg,train
train_1\v_BoxingPunchingBag_g21_c01.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g21_c01.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g21_c01.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g21_c01.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g21_c01.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g21_c01.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g21_c01.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g21_c01.avi_frame9.jpg,train
train_1\v_BoxingPunchingBag_g21_c02.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g21_c02.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g21_c02.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g21_c02.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g21_c02.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g21_c02.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g21_c03.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g21_c03.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g21_c03.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g21_c03.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g21_c03.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g21_c03.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g21_c03.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g21_c03.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g21_c03.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g21_c04.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g21_c04.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g21_c04.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g21_c04.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g21_c04.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g21_c04.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g21_c05.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g21_c05.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g21_c05.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g21_c05.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g21_c05.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g21_c05.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g21_c05.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g21_c05.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g21_c06.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g21_c06.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g21_c06.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g21_c06.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g21_c06.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g21_c06.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g21_c06.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g22_c01.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g22_c01.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g22_c01.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g22_c01.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g22_c01.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g22_c01.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g22_c01.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g22_c01.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g22_c01.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g22_c01.avi_frame9.jpg,train
train_1\v_BoxingPunchingBag_g22_c02.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g22_c02.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g22_c02.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g22_c02.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g22_c02.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g22_c02.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g22_c02.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g22_c02.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g22_c03.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g22_c03.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g22_c03.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g22_c03.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g22_c03.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g22_c03.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g22_c03.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g22_c03.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g22_c04.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g22_c04.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g22_c04.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g22_c04.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g22_c04.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g22_c04.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g22_c05.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g22_c05.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g22_c05.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g22_c05.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g22_c05.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g22_c05.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g22_c05.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g22_c06.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g22_c06.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g22_c06.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g22_c06.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g22_c06.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g22_c06.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g23_c01.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g23_c01.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g23_c01.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g23_c01.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g23_c01.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g23_c01.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g23_c01.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g23_c01.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g23_c01.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g23_c01.avi_frame9.jpg,train
train_1\v_BoxingPunchingBag_g23_c02.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g23_c02.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g23_c02.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g23_c02.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g23_c02.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g23_c02.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g23_c02.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g23_c03.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g23_c03.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g23_c03.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g23_c03.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g23_c03.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g23_c03.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g23_c03.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g23_c03.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g23_c04.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g23_c04.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g23_c04.avi_frame10.jpg,train
train_1\v_BoxingPunchingBag_g23_c04.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g23_c04.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g23_c04.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g23_c04.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g23_c04.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g23_c04.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g23_c04.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g23_c04.avi_frame9.jpg,train
train_1\v_BoxingPunchingBag_g23_c05.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g23_c05.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g23_c05.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g23_c05.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g23_c05.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g23_c05.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g23_c05.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g23_c06.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g23_c06.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g23_c06.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g23_c06.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g23_c06.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g24_c01.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g24_c01.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g24_c01.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g24_c01.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g24_c01.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g24_c01.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g24_c01.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g24_c02.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g24_c02.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g24_c02.avi_frame10.jpg,train
train_1\v_BoxingPunchingBag_g24_c02.avi_frame11.jpg,train
train_1\v_BoxingPunchingBag_g24_c02.avi_frame12.jpg,train
train_1\v_BoxingPunchingBag_g24_c02.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g24_c02.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g24_c02.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g24_c02.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g24_c02.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g24_c02.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g24_c02.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g24_c02.avi_frame9.jpg,train
train_1\v_BoxingPunchingBag_g24_c03.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g24_c03.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g24_c03.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g24_c03.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g24_c03.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g24_c03.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g24_c03.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g24_c03.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g24_c03.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g24_c04.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g24_c04.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g24_c04.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g24_c04.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g24_c04.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g24_c04.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g24_c04.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g24_c04.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g24_c04.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame0.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame1.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame10.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame11.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame12.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame13.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame2.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame3.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame4.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame5.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame6.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame7.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame8.jpg,train
train_1\v_BoxingPunchingBag_g24_c05.avi_frame9.jpg,train
train_1\v_BoxingPunchingBag_g25_c01.avi_frame0.jpg,train
